index,mean_price
0,19.845114349347906
1,11.9879242745697
2,17.186245584290745
3,15.508337667673972
4,9.54464278060617
5,11.202641172166485
6,17.23869337367637
7,17.46469137086798
8,16.99934553350218
9,22.209135888388317
10,14.780198798690456
11,14.112544270535984
12,14.991816085250214
13,16.671597382394967
14,17.75685357526268
15,12.972718416402914
16,16.981259185368863
17,13.553848769893978
18,13.3557160387035
19,19.243874453764118
20,8.15773417059416
21,11.998009252682063
22,8.514143373116172
23,15.71660154166746
24,11.259713078072775
25,15.543990895846962
26,11.011202842298285
27,23.02376336667037
28,17.30645930656886
29,15.97126170761861
30,23.628216036986313
31,15.168796748277192
32,16.947846810935946
33,24.773753358351648
34,17.093795821996743
35,11.897785801066592
36,16.114188826523982
37,21.021775704918884
38,12.34896324687286
39,11.438927901492765
40,12.400288548208163
41,12.341769207089257
42,14.2093417587547
43,16.49639018019131
44,13.956325399351803
45,16.805075967336446
46,18.793761350938
47,16.576402876499284
48,11.211230343041601
49,11.543659221713902
50,11.93841339866368
51,19.52949996343025
52,14.26683911838047
53,12.835843493144601
54,22.341917199831293
55,21.21463332785106
56,13.968736659376678
57,17.691198307305925
58,11.893815089039817
59,22.586946039483234
60,10.95695421174092
61,16.77168468778332
62,25.337279082903528
63,14.42349531279853
64,13.081142471867329
65,17.769676800884078
66,8.99579678576764
67,14.855700220535217
68,23.4463229668032
69,12.399690486477935
70,14.138648989022949
71,12.972718416402914
72,10.131215464369795
73,11.32747085731801
74,9.439465159576852
75,9.687183107607371
76,15.519711650039486
77,41.24965333404812
78,11.981566089749196
79,15.71660154166746
80,15.713253846269007
81,14.26875194778848
82,13.23254286471979
83,9.726367323933589
84,8.671327155356764
85,21.075361493095162
86,11.657308577950522
87,14.872940788038102
88,11.728782254420816
89,19.46682372332974
90,11.065406670374564
91,14.534088020964257
92,11.627173857226266
93,12.001014970977536
94,22.305807997294313
95,18.61731160578721
96,21.140602380407188
97,17.052139947518558
98,30.529773285302852
99,19.243874453764118
100,11.10220899683259
101,15.846520136874602
102,10.516012333933084
103,14.587376464106935
104,15.321774677284045
105,20.669614779887674
106,25.066992890225244
107,13.233716738755493
108,24.019690582805882
109,11.660131993423779
110,14.596798100395056
111,15.295563633365468
112,16.458991249175504
113,15.59364246654182
114,14.740883311663397
115,20.808943852354922
116,16.86194164885164
117,12.88918451403826
118,22.40528091308375
119,20.757615154633783
120,17.600814893389
121,18.580850280315552
122,24.315556218084286
123,12.98539468024622
124,14.623410334127612
125,15.04557958153738
126,16.624980654556914
127,14.855700220535217
128,17.876466828233983
129,12.813032954275993
130,20.733170375889507
131,14.723338785412166
132,13.244142839989266
133,11.01076730023167
134,11.694392134394011
135,9.286683285800446
136,15.437923325661384
137,14.86304599765111
138,13.243428197418105
139,11.337445462406874
140,14.008387097970825
141,20.455354603820755
142,20.894703328805956
143,16.518217050567873
144,10.219913944403181
145,26.115544305564566
146,16.42562143038904
147,10.313883519895391
148,12.00464821338166
149,14.983765276069072
150,18.456426526781243
151,12.532329938911227
152,17.097305471062025
153,21.819121034653943
154,14.266461601774566
155,13.554694699758102
156,12.20762229157721
157,11.489378466652209
158,24.901753525777465
159,9.678770269341134
160,9.724866114277638
161,11.63303021478429
162,9.493053183724637
163,16.766530843266317
164,20.90327000040656
165,18.083226695743928
166,24.128850825431357
167,12.868427111602623
168,24.479099915088067
169,21.016711345883408
170,21.883515030826125
171,14.082285797793443
172,12.417595003622104
173,16.31983934780473
174,24.90026652344807
175,16.339530790460742
176,10.48357894669255
177,13.644329781854378
178,30.066981321604473
179,13.563074618356763
180,12.6467985089472
181,11.704086863168714
182,15.788595759808338
183,13.045754158700571
184,16.898220009292807
185,11.932109833330774
186,33.36517771835277
187,14.85794506870904
188,14.372785269013722
189,14.64159228630614
190,18.48636246075799
191,15.548231591773817
192,16.494326492196382
193,12.44179108870983
194,12.110627464265942
195,24.900041481623685
196,9.899866508386395
197,14.311145615801951
198,14.813919233096371
199,10.839456834083334
200,9.602967970060892
201,12.594760404331446
202,20.87706627806483
203,17.052139947518558
204,9.634658434039682
205,17.12655018813778
206,12.157844870723018
207,15.722337252058708
208,13.956325399351803
209,12.958412397502894
210,15.932589125155644
211,18.073378020317833
212,17.747994953101482
213,20.852306083085406
214,18.26224912150103
215,14.726149990860474
216,24.823855179246433
217,17.788627859120396
218,15.728516143271206
219,32.92976932502385
220,15.973051012359544
221,23.340732974213907
222,14.534088020964257
223,24.626074075486144
224,16.093819288120134
225,16.256598542357242
226,16.41887728715528
227,13.524464148789596
228,27.49557794910221
229,16.200115414000955
230,10.69316084276247
231,10.41281946782141
232,15.043710847004096
233,17.437582359763937
234,14.112544270535984
235,11.114626747861447
236,12.901307635906381
237,17.232525241152477
238,12.90268817178335
239,15.657156733933984
240,13.233716738755493
241,17.49035581946326
242,16.431236714146923
243,8.864008298575161
244,12.898604117740426
245,14.082285797793443
246,14.970795973711276
247,12.379332855982277
248,16.877609500052266
249,23.187096813901967
250,21.911516129792602
251,14.102137466967617
252,17.352583036546118
253,13.51093941394491
254,9.04090453625829
255,17.022845718056473
256,27.281584953546492
257,26.401559056325446
258,17.79174631823506
259,8.43348660372907
260,9.54464278060617
261,13.768574864032672
262,19.70574450174545
263,17.343074697476855
264,21.078922584869648
265,17.59324373224906
266,14.718478551450872
267,14.26683911838047
268,11.841858094900857
269,22.21905438955161
270,16.95706549762206
271,20.98067176513135
272,13.605518446378348
273,14.563163014203392
274,16.329703843412318
275,9.33200678777952
276,14.060462570571126
277,11.799944591648071
278,13.232998399444789
279,16.663962169258053
280,21.46106945962919
281,10.829738140118948
282,13.417783836909864
283,9.06211411040913
284,14.855700220535217
285,10.099684709086063
286,21.021775704918884
287,14.673139727998311
288,24.280468810929186
289,12.070229558406327
290,16.767003474786694
291,21.929667918722682
292,11.841858094900857
293,14.824767127304966
294,10.970728595644552
295,21.182929088779616
296,17.91389811754009
297,19.603307398790616
298,15.066536331566557
299,25.337279082903528
300,12.628083191044169
301,21.898686559447835
302,17.599159454100135
303,9.27376558931897
304,10.271916234497763
305,12.268255217607129
306,12.778914038338844
307,14.86304599765111
308,17.4544335438031
309,15.71660154166746
310,12.2280283723267
311,14.163221081457575
312,16.43506568288221
313,10.645741968338744
314,11.288293437672614
315,15.256127716325047
316,11.3324402090355
317,13.569186189987764
318,19.926735516425317
319,14.424748474299912
320,18.316662323546428
321,12.259784176361528
322,17.426238328876906
323,9.128309839030223
324,14.549431113926463
325,11.932109833330774
326,12.258540156864989
327,22.75363654121955
328,13.419086589326163
329,20.228496446159557
330,11.416603645172726
331,15.764140141804194
332,16.907495132834356
333,17.845969953875056
334,20.026774235834726
335,8.178022630684772
336,18.145512094417438
337,19.15736842228295
338,14.891548217378016
339,17.74457850788973
340,21.438536868312454
341,11.128807275915904
342,13.026934627314098
343,11.87397648588501
344,18.96054937520042
345,18.031761536908775
346,18.21239538858701
347,14.285161675699301
348,21.66816764962768
349,11.738261671653396
350,12.946713249719389
351,12.88507907836256
352,8.99579678576764
353,17.947319461139568
354,24.250700614241584
355,14.80215249373352
356,21.01278456977116
357,12.704462727991299
358,17.35280472099173
359,15.071489193503037
360,15.857333647646644
361,23.02376336667037
362,10.455539490032521
363,15.471631221658797
364,15.16167564399305
365,21.065479128695767
366,15.918852857848268
367,12.86112803370721
368,13.233716738755493
369,8.594117475773569
370,19.46584713383176
371,11.489944585891564
372,14.987046342358132
373,10.229400720543195
374,16.271422125022376
375,9.468339240409477
376,15.467157363898506
377,12.801227672213319
378,14.266461601774566
379,25.637696265291982
380,11.27496283648437
381,16.566651408202965
382,14.915892080835377
383,17.278377070144273
384,13.784466829990308
385,16.5664104195475
386,23.714546270429143
387,15.295764257557439
388,13.956325399351803
389,17.615376759619636
390,17.625898450740284
391,14.112544270535984
392,14.112544270535984
393,15.69826891007949
394,9.391159017729283
395,21.786583900915193
396,12.600390553938595
397,21.511965107699744
398,13.66156703225857
399,16.234198934042134
400,11.769401637465096
401,15.557192337484402
402,11.790004452388157
403,11.564977974968079
404,13.232998399444789
405,19.979442082384804
406,19.640782654714055
407,18.975140735381807
408,8.797235125931966
409,30.065488220213336
410,14.678271105387779
411,14.444814359477947
412,23.156416762505383
413,12.360904924267786
414,8.671327155356764
415,9.439465159576852
416,13.157073409851554
417,16.238749766265872
418,24.307420713704804
419,19.009022520385123
420,15.266221321777689
421,15.272325945072264
422,23.714546270429143
423,18.17402864066173
424,27.235465035458652
425,17.126389118671323
426,16.96075756515723
427,12.255149007947098
428,16.501369701154058
429,13.674380956857306
430,18.71488137157988
431,11.564364635340123
432,22.496475700139264
433,17.278525215596645
434,21.256248743364633
435,15.07032893799203
436,9.678770269341134
437,10.713586910591294
438,16.86194164885164
439,25.940604978162973
440,18.877364302912017
441,20.770598556653074
442,11.018551183650459
443,11.368012362981919
444,17.0963162567585
445,9.984095753435511
446,14.724602345892096
447,25.09991454751776
448,9.754567577063664
449,16.567426665937045
450,15.702897810758264
451,18.64821780278993
452,9.329990645847818
453,14.855700220535217
454,12.868427111602623
455,8.514143373116172
456,12.972718416402914
457,12.209429981231668
458,17.052139947518558
459,12.20731110686186
460,9.295185504397383
461,23.676492764487847
462,11.37727881863954
463,31.76955494084843
464,10.541817000212498
465,14.9610468163455
466,15.295377071955912
467,12.579672926818223
468,21.15007683271485
469,13.715487096078409
470,18.95160166129093
471,12.159707022824087
472,16.62204135875697
473,12.489854471326055
474,11.322467180929646
475,33.475706550364905
476,14.42741329089952
477,15.589639763186154
478,11.998009252682063
479,22.506553083408875
480,20.258303682592892
481,14.86304599765111
482,9.755955205138857
483,14.393649386508038
484,10.91183619794044
485,17.679945484935367
486,14.532219018062749
487,13.956325399351803
488,19.829406811682617
489,12.249248261096556
490,11.66527259488701
491,16.662120855534468
492,25.96162122449382
493,15.660625638477647
494,20.875369981964077
495,12.684056239319599
496,16.021282004707125
497,14.875074975805177
498,14.304517217315343
499,23.261846865070236
500,10.083740010746718
501,15.071489193503037
502,13.192195896072823
503,9.969341035295724
504,23.714546270429143
505,12.073831754541256
506,10.600581024633549
507,13.599605396923362
508,17.147152144959314
509,15.631360308659552
510,9.732742217393813
511,22.429992523375535
512,14.164624695820521
513,14.446799518415268
514,14.575300398564158
515,12.384482879222967
516,18.771865338718214
517,18.53126733974549
518,16.5664104195475
519,22.664822488600176
520,16.07063849495736
521,25.640381248695324
522,20.141223459944786
523,11.998009252682063
524,13.413253733216308
525,7.751490259422585
526,9.687183107607371
527,21.64306537041295
528,13.584157772188076
529,25.18345486570169
530,15.356512549822533
531,20.933236269966187
532,16.43506568288221
533,16.76678129804995
534,15.932589125155644
535,14.71895268864769
536,13.541738680661224
537,11.211230343041601
538,11.114626747861447
539,10.833057720114315
540,19.28927629175047
541,13.233716738755493
542,13.438275318089623
543,17.73667889776864
544,18.163782096340693
545,18.32811624683783
546,24.095995765647068
547,13.026934627314098
548,20.141223459944786
549,23.879259316778416
550,21.66816764962768
551,16.79812846835551
552,14.060462570571126
553,18.49854591430809
554,22.564116269675385
555,9.678770269341134
556,14.205839395494866
557,9.62499888468852
558,14.63504519712953
559,21.97409816617225
560,24.76704639496259
561,10.2432335131124
562,14.843013124993707
563,16.997799922951558
564,15.627299773566705
565,22.40528091308375
566,13.889521271850388
567,10.229400720543195
568,14.060462570571126
569,13.326055149958584
570,11.513676107024565
571,15.064295309215128
572,24.128850825431357
573,9.391159017729283
574,11.852071721639906
575,21.48903269958082
576,8.768660189693147
577,11.818986508196453
578,18.083226695743928
579,14.07718137809848
580,14.138922120674625
581,15.722337252058708
582,15.31363509069227
583,15.78080787966189
584,14.072289543000915
585,19.490099604244254
586,14.451341444662008
587,25.066992890225244
588,17.34355825577413
589,19.659374774212317
590,14.43093885773154
591,18.76825241239497
592,18.28502605240344
593,11.790004452388157
594,11.87397648588501
595,14.447967737774668
596,11.391975315129297
597,14.514301582073909
598,14.596798100395056
599,14.79090479585497
600,14.563163014203392
601,14.20572009681306
602,18.46968164718762
603,19.385551388710386
604,21.698654008100917
605,12.656677371610897
606,16.95706549762206
607,14.26683911838047
608,16.52886346186164
609,14.532219018062749
610,17.2075003393911
611,14.164624695820521
612,11.893815089039817
613,15.92602340996688
614,19.46682372332974
615,14.017717616914137
616,12.811490504456241
617,11.266927445329049
618,15.42340707891058
619,13.585807403214346
620,13.956325399351803
621,20.25258841196294
622,11.782247384627286
623,13.093888413735637
624,13.914437757543315
625,16.35938177306489
626,12.35537972313892
627,13.439606336329755
628,12.341769207089257
629,18.085189426918852
630,12.86460649311758
631,17.961625003486997
632,22.870304415149498
633,21.31009229592619
634,14.924450665326276
635,15.378923730303287
636,12.124273530827672
637,12.794025985396686
638,24.42030996131391
639,10.780948256544072
640,9.262648691472785
641,15.990434679894548
642,22.69315674047742
643,13.836708358643678
644,18.296843285658696
645,16.09810543775165
646,14.621759238791945
647,17.704035378485557
648,14.563163014203392
649,17.431687396056056
650,23.4463229668032
651,13.33350918680325
652,11.604046472202626
653,16.75981271261751
654,15.544410278671199
655,14.532219018062749
656,9.53668176404725
657,12.0070932792914
658,11.338191061197236
659,16.40589121880423
660,16.61994786721293
661,14.451341444662008
662,12.890143368092417
663,13.896173702178315
664,12.46679245498257
665,12.764213350505084
666,11.416603645172726
667,12.922326570070211
668,12.811490504456241
669,14.413987786383766
670,15.297549293779191
671,15.272325945072264
672,10.423836269760676
673,18.785733436394366
674,16.283511001286946
675,14.528531986596002
676,17.356444232672374
677,8.732806599570534
678,10.173369821098301
679,12.88855587139874
680,16.080901989932336
681,22.85448868471887
682,15.166008894420607
683,9.687183107607371
684,14.193315321189981
685,13.465037003947035
686,9.449368873730787
687,14.939177963991032
688,11.534779940131987
689,19.054552800162813
690,12.273825926776762
691,9.036882055296722
692,15.462876005296277
693,11.994733637312123
694,11.380760143100833
695,27.27252679955506
696,20.734751019570925
697,14.082285797793443
698,10.614559032565824
699,12.522258207077783
700,8.514143373116172
701,22.556518090840008
702,17.623805952403416
703,13.3355130390844
704,17.942128562396586
705,8.72426347117943
706,14.726149990860474
707,19.738709702842748
708,10.062246545406664
709,14.300495317873642
710,15.117380438783323
711,16.20742058261967
712,16.423400068534992
713,14.452150774447631
714,16.210990447934478
715,12.94878045076077
716,9.53668176404725
717,10.173369821098301
718,15.469250454258324
719,17.62711243470998
720,18.007576835404315
721,16.83067092842402
722,13.181345147065684
723,21.44693801217318
724,17.54395766361549
725,16.38592934329099
726,11.50640521458931
727,18.664456231063706
728,9.200109820868773
729,18.22951759448895
730,8.929758465985419
731,20.797902482449338
732,14.623410334127612
733,25.09991454751776
734,17.390580964258383
735,20.83428699024579
736,14.563163014203392
737,34.92524509213724
738,12.400288548208163
739,17.06051817063061
740,16.35815611487198
741,12.86162890662613
742,8.79855543165053
743,11.945867956513254
744,14.79558336276283
745,10.133209273972422
746,13.181345147065684
747,26.516484729862817
748,15.883392240364628
749,11.858108301786878
750,24.358935694962007
751,12.712670570634005
752,15.722337252058708
753,14.972152252259782
754,13.113083975610115
755,16.39603313180953
756,21.021775704918884
757,27.746349383554154
758,14.687453484761859
759,8.285834348942654
760,14.838232707056022
761,11.538221098927917
762,18.361147745592323
763,11.209348703981998
764,16.71580360109223
765,14.373589921712437
766,9.343145189482161
767,13.065796026611784
768,11.947767739059334
769,18.8494835587569
770,16.199197356607947
771,23.02376336667037
772,23.389967044524422
773,10.716020531376518
774,23.14518561940156
775,14.66706907767486
776,14.112544270535984
777,18.488947639805065
778,12.936952507885238
779,19.00098909994591
780,16.430774985997427
781,17.30780305327625
782,12.34193954750015
783,10.271916234497763
784,14.166309373886897
785,16.803431464943998
786,18.648604127409854
787,16.20742058261967
788,13.23254286471979
789,14.374513902051117
790,26.801013214740955
791,18.65129274144337
792,26.487585987581785
793,11.7668199081277
794,17.529501706074363
795,26.68982112587742
796,14.623410334127612
797,14.621397245980583
798,21.282192109138233
799,10.831131384205936
800,11.841858094900857
801,13.809818606236556
802,13.715487096078409
803,15.087924399933337
804,8.99579678576764
805,19.50261315966633
806,14.124815781279672
807,9.749601512108988
808,14.471958390673112
809,10.911314865754449
810,21.691166456396207
811,16.487400261593343
812,12.890642930153957
813,16.080901989932336
814,15.669397583994863
815,23.182959648075283
816,18.94299811393403
817,15.722337252058708
818,20.16193490031704
819,11.160706348121588
820,22.491982903536435
821,19.15352368618212
822,17.183754502274034
823,14.525584329080015
824,10.368283769079147
825,17.566498887265624
826,16.06210893953314
827,10.061955327243354
828,26.330351070196627
829,14.201151172907705
830,16.76678129804995
831,17.738991635839284
832,12.380311728334505
833,19.61173939992114
834,12.14510401544758
835,20.946264636835053
836,14.480887533303779
837,16.022730122113632
838,13.000438284142277
839,12.284951344566727
840,10.999827312779525
841,12.761419877227578
842,21.73900816060741
843,11.114626747861447
844,9.812245324809052
845,15.979537187060904
846,32.29552283952841
847,11.01076730023167
848,21.21463332785106
849,16.35815611487198
850,16.40680324924764
851,13.552639917313096
852,11.038497634706292
853,16.386378591071253
854,16.060935527978433
855,16.694727126551573
856,12.38871822197257
857,25.337279082903528
858,9.992844984690725
859,10.642376870956301
860,9.855656102917218
861,13.357148722711422
862,18.61584636945581
