index,mean_price
0,21.375
1,13.703125
2,16.765625
3,16.765625
4,15.109375
5,11.015625
6,15.21875
7,14.28125
8,16.15625
9,23.453125
10,17.9375
11,13.703125
12,15.015625
13,17.765625
14,19.390625
15,15.390625
16,17.125
17,11.140625
18,15.53125
19,19.234375
20,7.28125
21,11.78125
22,9.21875
23,16.421875
24,11.6875
25,14.421875
26,10.703125
27,21.390625
28,18.28125
29,17.171875
30,20.375
31,17.5625
32,18.03125
33,22.09375
34,18.5
35,13.703125
36,19.046875
37,24.5
38,14.59375
39,16.28125
40,13.75
41,12.03125
42,14.53125
43,19.828125
44,13.46875
45,15.59375
46,20.984375
47,17.6875
48,11.609375
49,14.390625
50,13.25
51,19.5
52,14.78125
53,14.6875
54,22.453125
55,21.421875
56,16.21875
57,18.5625
58,11.625
59,20.375
60,12.609375
61,19.0
62,21.0
63,14.640625
64,18.859375
65,20.484375
66,9.390625
67,13.515625
68,21.96875
69,14.21875
70,13.328125
71,15.390625
72,14.765625
73,11.40625
74,9.375
75,9.15625
76,15.15625
77,31.84375
78,12.25
79,16.421875
80,17.859375
81,13.9375
82,15.625
83,9.78125
84,9.453125
85,21.5625
86,16.4375
87,17.34375
88,15.125
89,17.46875
90,13.34375
91,15.90625
92,12.078125
93,13.9375
94,17.71875
95,17.6875
96,31.28125
97,18.0625
98,30.015625
99,19.234375
100,15.140625
101,15.75
102,12.15625
103,13.8125
104,16.71875
105,17.0
106,27.0
107,13.46875
108,21.484375
109,12.0
110,13.203125
111,15.484375
112,11.21875
113,15.953125
114,19.9375
115,21.671875
116,17.921875
117,15.03125
118,21.59375
119,18.375
120,20.96875
121,15.90625
122,20.28125
123,16.65625
124,15.984375
125,15.875
126,16.5625
127,13.515625
128,16.734375
129,12.578125
130,22.0
131,13.96875
132,12.109375
133,10.953125
134,12.1875
135,8.921875
136,18.3125
137,19.765625
138,16.34375
139,13.3125
140,13.546875
141,19.734375
142,20.3125
143,18.265625
144,12.875
145,23.203125
146,16.265625
147,13.015625
148,13.09375
149,15.71875
150,18.609375
151,14.78125
152,16.984375
153,21.484375
154,15.6875
155,15.625
156,11.875
157,13.015625
158,29.4375
159,13.859375
160,11.515625
161,11.703125
162,11.25
163,18.8125
164,18.609375
165,19.03125
166,17.78125
167,14.390625
168,26.640625
169,19.078125
170,18.578125
171,17.59375
172,13.78125
173,11.203125
174,22.484375
175,20.296875
176,11.953125
177,10.9375
178,29.59375
179,18.140625
180,13.140625
181,8.8125
182,16.25
183,19.625
184,16.90625
185,13.78125
186,29.890625
187,15.0625
188,14.09375
189,17.328125
190,21.453125
191,14.65625
192,15.859375
193,13.546875
194,12.59375
195,18.828125
196,12.375
197,15.0625
198,13.9375
199,10.3125
200,12.96875
201,14.9375
202,19.375
203,18.0625
204,9.6875
205,17.84375
206,6.46875
207,15.203125
208,13.46875
209,13.484375
210,16.484375
211,18.90625
212,16.890625
213,24.890625
214,19.125
215,13.359375
216,20.015625
217,19.03125
218,21.484375
219,31.890625
220,20.609375
221,23.296875
222,15.90625
223,23.859375
224,12.71875
225,17.453125
226,16.8125
227,15.953125
228,26.671875
229,17.25
230,13.125
231,11.875
232,17.953125
233,17.859375
234,13.703125
235,11.453125
236,16.703125
237,15.890625
238,14.046875
239,16.046875
240,13.46875
241,18.53125
242,17.5625
243,9.234375
244,13.4375
245,17.59375
246,17.71875
247,13.171875
248,18.484375
249,22.421875
250,23.890625
251,13.75
252,18.109375
253,13.96875
254,7.203125
255,15.296875
256,26.03125
257,19.984375
258,25.09375
259,14.21875
260,15.109375
261,12.5
262,17.9375
263,16.046875
264,21.28125
265,17.8125
266,15.5
267,14.78125
268,11.546875
269,28.953125
270,17.984375
271,20.625
272,12.53125
273,19.515625
274,16.265625
275,7.75
276,13.625
277,13.09375
278,13.796875
279,17.765625
280,18.8125
281,12.78125
282,12.40625
283,9.46875
284,13.515625
285,11.671875
286,24.5
287,16.046875
288,20.765625
289,14.09375
290,19.515625
291,20.46875
292,11.546875
293,16.015625
294,11.21875
295,19.234375
296,16.265625
297,18.03125
298,15.859375
299,21.0
300,13.015625
301,18.875
302,19.203125
303,7.671875
304,11.71875
305,12.84375
306,11.953125
307,19.765625
308,17.703125
309,16.421875
310,13.5
311,18.140625
312,16.34375
313,11.328125
314,11.171875
315,12.734375
316,11.3125
317,13.78125
318,22.109375
319,14.171875
320,16.453125
321,12.171875
322,17.0
323,10.65625
324,14.046875
325,13.78125
326,13.3125
327,22.0625
328,13.265625
329,19.703125
330,11.875
331,11.671875
332,15.15625
333,18.0625
334,22.125
335,7.59375
336,8.4375
337,19.15625
338,16.21875
339,19.4375
340,19.109375
341,13.1875
342,13.5625
343,11.484375
344,22.5625
345,20.6875
346,19.125
347,14.5625
348,18.65625
349,11.390625
350,15.78125
351,15.703125
352,9.390625
353,19.78125
354,27.46875
355,16.140625
356,20.515625
357,15.78125
358,17.59375
359,17.5
360,16.890625
361,21.390625
362,10.15625
363,20.875
364,16.28125
365,23.265625
366,15.875
367,13.359375
368,13.46875
369,13.453125
370,20.078125
371,7.765625
372,16.453125
373,11.625
374,17.234375
375,9.84375
376,14.09375
377,16.140625
378,15.6875
379,25.203125
380,13.796875
381,14.140625
382,18.375
383,17.65625
384,14.421875
385,14.484375
386,22.34375
387,16.03125
388,13.46875
389,16.921875
390,16.6875
391,13.703125
392,13.703125
393,14.015625
394,9.296875
395,20.375
396,16.59375
397,19.890625
398,14.078125
399,17.15625
400,14.921875
401,26.53125
402,11.46875
403,15.375
404,13.796875
405,17.609375
406,20.15625
407,20.5625
408,6.75
409,22.53125
410,14.9375
411,15.84375
412,21.546875
413,12.09375
414,9.453125
415,9.375
416,15.921875
417,15.953125
418,23.515625
419,19.328125
420,17.84375
421,13.875
422,22.34375
423,19.125
424,29.84375
425,16.609375
426,17.671875
427,13.921875
428,21.90625
429,16.71875
430,18.078125
431,11.171875
432,25.421875
433,18.796875
434,21.734375
435,16.375
436,13.859375
437,10.140625
438,17.921875
439,21.1875
440,19.03125
441,17.65625
442,11.296875
443,11.1875
444,18.15625
445,12.453125
446,15.796875
447,20.1875
448,11.171875
449,16.515625
450,16.328125
451,18.328125
452,9.78125
453,13.515625
454,14.390625
455,9.21875
456,15.390625
457,14.40625
458,18.0625
459,12.09375
460,9.140625
461,27.296875
462,11.765625
463,28.75
464,11.078125
465,15.5
466,21.875
467,16.40625
468,20.296875
469,14.34375
470,20.125
471,14.515625
472,16.546875
473,15.015625
474,14.90625
475,3927092984436.5156
476,12.734375
477,16.640625
478,11.78125
479,21.609375
480,20.625
481,19.765625
482,7.359375
483,14.96875
484,12.421875
485,17.125
486,13.125
487,13.46875
488,19.09375
489,14.421875
490,12.0
491,16.875
492,27.46875
493,15.015625
494,19.140625
495,14.921875
496,16.203125
497,13.96875
498,15.140625
499,29.796875
500,12.71875
501,17.5
502,15.25
503,11.59375
504,22.34375
505,11.71875
506,9.953125
507,13.390625
508,18.140625
509,20.4375
510,11.484375
511,27.234375
512,13.78125
513,18.359375
514,14.28125
515,14.796875
516,18.03125
517,17.609375
518,14.484375
519,21.609375
520,15.796875
521,22.109375
522,20.140625
523,11.78125
524,13.875
525,13.609375
526,9.15625
527,20.140625
528,12.875
529,25.03125
530,15.203125
531,19.0
532,16.34375
533,17.84375
534,16.484375
535,16.9375
536,16.546875
537,11.609375
538,11.453125
539,13.640625
540,16.140625
541,13.46875
542,10.875
543,20.40625
544,17.40625
545,18.515625
546,23.03125
547,13.5625
548,20.140625
549,19.375
550,18.65625
551,22.59375
552,13.625
553,17.640625
554,22.328125
555,13.859375
556,14.421875
557,9.09375
558,15.046875
559,20.671875
560,23.4375
561,11.921875
562,15.59375
563,17.0
564,19.015625
565,21.59375
566,17.96875
567,11.625
568,13.625
569,16.6875
570,13.59375
571,15.515625
572,17.78125
573,9.296875
574,13.734375
575,20.53125
576,10.703125
577,13.96875
578,19.03125
579,15.859375
580,16.46875
581,15.203125
582,15.734375
583,17.03125
584,15.875
585,17.109375
586,13.671875
587,27.0
588,18.359375
589,23.96875
590,16.96875
591,19.46875
592,18.0625
593,11.46875
594,11.484375
595,14.421875
596,13.953125
597,16.78125
598,13.203125
599,13.4375
600,19.515625
601,17.703125
602,18.65625
603,17.3125
604,20.171875
605,13.546875
606,17.984375
607,14.78125
608,15.59375
609,13.125
610,21.84375
611,13.78125
612,11.625
613,15.734375
614,17.46875
615,13.3125
616,12.71875
617,14.046875
618,15.1875
619,14.890625
620,13.46875
621,21.21875
622,16.109375
623,12.859375
624,17.078125
625,16.59375
626,14.46875
627,14.03125
628,12.03125
629,16.90625
630,14.046875
631,18.765625
632,23.96875
633,22.90625
634,15.640625
635,15.328125
636,8.875
637,14.4375
638,26.53125
639,11.46875
640,9.703125
641,17.015625
642,20.640625
643,12.84375
644,18.484375
645,17.109375
646,15.765625
647,19.390625
648,19.515625
649,18.375
650,21.96875
651,12.8125
652,12.546875
653,17.25
654,15.875
655,13.125
656,9.53125
657,11.640625
658,13.25
659,16.09375
660,16.65625
661,13.671875
662,11.375
663,15.8125
664,13.90625
665,17.203125
666,11.875
667,15.03125
668,12.71875
669,12.15625
670,14.375
671,13.875
672,13.34375
673,16.21875
674,16.5
675,14.328125
676,18.28125
677,10.703125
678,11.546875
679,15.546875
680,17.09375
681,24.734375
682,15.921875
683,9.15625
684,17.3125
685,13.953125
686,7.90625
687,14.125
688,11.546875
689,19.4375
690,18.0
691,11.265625
692,14.015625
693,13.859375
694,14.953125
695,24.03125
696,21.0
697,17.59375
698,12.859375
699,14.53125
700,9.21875
701,22.453125
702,20.375
703,16.109375
704,18.828125
705,9.53125
706,13.359375
707,19.921875
708,11.484375
709,13.015625
710,16.671875
711,17.78125
712,16.53125
713,8.890625
714,14.140625
715,15.875
716,9.53125
717,11.546875
718,15.125
719,18.65625
720,19.09375
721,18.203125
722,13.625
723,19.640625
724,17.546875
725,16.5
726,10.84375
727,19.34375
728,9.0
729,12.046875
730,9.3125
731,25.84375
732,15.984375
733,20.1875
734,18.359375
735,19.90625
736,19.515625
737,39.8125
738,13.75
739,20.734375
740,19.65625
741,12.796875
742,9.171875
743,11.703125
744,18.375
745,12.953125
746,13.625
747,24.296875
748,15.734375
749,13.546875
750,20.90625
751,12.953125
752,15.203125
753,17.421875
754,13.1875
755,16.265625
756,24.5
757,22.09375
758,15.8125
759,8.75
760,14.796875
761,12.0
762,18.40625
763,13.078125
764,19.84375
765,14.796875
766,9.0
767,15.359375
768,17.890625
769,20.21875
770,17.171875
771,21.390625
772,21.015625
773,11.390625
774,22.546875
775,14.015625
776,13.703125
777,15.234375
778,12.71875
779,17.953125
780,17.703125
781,17.734375
782,15.765625
783,11.71875
784,16.28125
785,17.703125
786,19.375
787,17.78125
788,15.625
789,14.5625
790,20.53125
791,18.65625
792,26.703125
793,13.890625
794,24.890625
795,28.765625
796,15.984375
797,10.796875
798,19.609375
799,10.625
800,11.546875
801,14.078125
802,14.34375
803,16.515625
804,9.390625
805,19.453125
806,17.984375
807,9.234375
808,15.1875
809,11.625
810,20.21875
811,16.75
812,13.96875
813,17.09375
814,17.953125
815,21.46875
816,17.921875
817,15.203125
818,22.046875
819,13.6875
820,24.359375
821,20.53125
822,18.234375
823,17.875
824,12.34375
825,18.40625
826,14.609375
827,11.40625
828,21.765625
829,15.1875
830,17.84375
831,20.828125
832,15.171875
833,20.90625
834,13.078125
835,19.484375
836,13.96875
837,16.1875
838,13.53125
839,14.78125
840,13.890625
841,12.640625
842,20.296875
843,11.453125
844,9.3125
845,18.328125
